id,target
8596,6
8597,8
8598,7
8599,8
8600,5
8601,7
8602,3
8603,3
8604,2
8605,6
8606,8
8607,3
8608,8
8609,2
8610,6
8611,1
8612,2
8613,1
8614,8
8615,6
8616,6
8617,6
8618,5
8619,3
8620,5
8621,6
8622,6
8623,8
8624,2
8625,2
8626,4
8627,5
8628,8
8629,5
8630,3
8631,8
8632,2
8633,2
8634,3
8635,1
8636,7
8637,8
8638,4
8639,7
8640,1
8641,8
8642,8
8643,7
8644,1
8645,4
8646,1
8647,7
8648,1
8649,7
8650,4
8651,7
8652,6
8653,2
8654,5
8655,1
8656,5
8657,3
8658,2
8659,8
8660,8
8661,8
8662,2
8663,7
8664,5
8665,7
8666,7
8667,2
8668,2
8669,5
8670,1
8671,5
8672,4
8673,4
8674,2
8675,4
8676,8
8677,7
8678,7
8679,5
8680,2
8681,3
8682,8
8683,2
8684,1
8685,8
8686,6
8687,2
8688,3
8689,5
8690,4
8691,7
8692,1
8693,7
8694,2
8695,3
8696,3
8697,8
8698,7
8699,1
8700,5
8701,1
8702,1
8703,1
8704,1
8705,1
8706,8
8707,4
8708,2
8709,3
8710,5
8711,5
8712,3
8713,4
8714,1
8715,5
8716,1
8717,5
8718,4
8719,3
8720,5
8721,3
8722,3
8723,6
8724,2
8725,5
8726,8
8727,1
8728,4
8729,1
8730,7
8731,5
8732,5
8733,4
8734,4
8735,1
8736,8
8737,5
8738,4
8739,8
8740,5
8741,2
8742,2
8743,5
8744,4
8745,8
8746,2
8747,2
8748,5
8749,8
8750,6
8751,7
8752,4
8753,5
8754,1
8755,4
8756,6
8757,6
8758,8
8759,2
8760,6
8761,8
8762,1
8763,7
8764,8
8765,2
8766,7
8767,4
8768,3
8769,1
8770,3
8771,2
8772,1
8773,3
8774,8
8775,3
8776,7
8777,7
8778,3
8779,2
8780,3
8781,2
8782,6
8783,8
8784,8
8785,6
8786,2
8787,4
8788,8
8789,4
8790,3
8791,4
8792,3
8793,6
8794,6
8795,2
8796,1
8797,6
8798,6
8799,8
8800,6
8801,2
8802,6
8803,1
8804,8
8805,8
8806,8
8807,2
8808,5
8809,8
8810,2
8811,7
8812,5
8813,4
8814,1
8815,1
8816,4
8817,2
8818,7
8819,1
8820,5
8821,3
8822,5
8823,3
8824,8
8825,5
8826,7
8827,2
8828,5
8829,8
8830,7
8831,8
8832,2
8833,7
8834,3
8835,2
8836,5
8837,7
8838,2
8839,6
8840,8
8841,2
8842,4
8843,1
8844,3
8845,2
8846,7
8847,3
8848,8
8849,5
8850,4
8851,6
8852,5
8853,5
8854,4
8855,1
8856,3
8857,6
8858,7
8859,7
8860,5
8861,4
8862,8
8863,4
8864,4
8865,4
8866,6
8867,6
8868,7
8869,3
8870,8
8871,3
8872,2
8873,1
8874,4
8875,7
8876,1
8877,1
8878,5
8879,3
8880,2
8881,4
8882,3
8883,1
8884,4
8885,6
8886,1
8887,4
8888,7
8889,4
8890,2
8891,7
8892,3
8893,4
8894,8
8895,2
8896,4
8897,4
8898,7
8899,7
8900,4
8901,1
8902,3
8903,1
8904,3
8905,8
8906,8
8907,1
8908,7
8909,1
8910,3
8911,6
8912,2
8913,1
8914,7
8915,8
8916,5
8917,3
8918,3
8919,8
8920,8
8921,1
8922,8
8923,5
8924,8
8925,5
8926,5
8927,6
8928,4
8929,1
8930,6
8931,5
8932,5
8933,3
8934,5
8935,5
8936,5
8937,1
8938,4
8939,6
8940,3
8941,8
8942,5
8943,3
8944,7
8945,3
8946,7
8947,2
8948,8
8949,6
8950,7
8951,8
8952,5
8953,2
8954,6
8955,3
8956,7
8957,3
8958,6
8959,5
8960,1
8961,6
8962,2
8963,1
8964,7
8965,5
8966,4
8967,8
8968,1
8969,7
8970,1
8971,2
8972,8
8973,6
8974,8
8975,5
8976,2
8977,2
8978,8
8979,2
8980,5
8981,8
8982,4
8983,6
8984,1
8985,7
8986,6
8987,5
8988,8
8989,3
8990,4
8991,3
8992,7
8993,2
8994,2
8995,6
8996,3
8997,4
8998,8
8999,2
9000,1
9001,2
9002,1
9003,5
9004,1
9005,7
9006,4
9007,6
9008,8
9009,6
9010,5
9011,3
9012,7
9013,1
9014,5
9015,1
9016,8
9017,6
9018,7
9019,4
9020,5
9021,4
9022,6
9023,8
9024,7
9025,4
9026,3
9027,7
9028,2
9029,2
9030,3
9031,6
9032,1
9033,8
9034,3
9035,2
9036,7
9037,4
9038,5
9039,2
9040,2
9041,3
9042,5
9043,1
9044,2
9045,5
9046,8
9047,5
9048,8
9049,8
9050,2
9051,2
9052,1
9053,2
9054,2
9055,1
9056,7
9057,5
9058,7
9059,6
9060,6
9061,6
9062,5
9063,6
9064,2
9065,8
9066,2
9067,5
9068,7
9069,7
9070,2
9071,3
9072,2
9073,5
9074,2
9075,5
9076,8
9077,8
9078,8
9079,7
9080,5
9081,3
9082,2
9083,7
9084,8
9085,5
9086,1
9087,5
9088,4
9089,6
9090,8
9091,6
9092,4
9093,7
9094,4
9095,1
9096,3
9097,8
9098,4
9099,1
9100,1
9101,7
9102,7
9103,4
9104,3
9105,3
9106,7
9107,3
9108,1
9109,7
9110,8
9111,5
9112,7
9113,4
9114,7
9115,3
9116,4
9117,7
9118,3
9119,1
9120,5
9121,6
9122,8
9123,7
9124,5
9125,4
9126,6
9127,4
9128,8
9129,8
9130,4
9131,2
9132,6
9133,1
9134,7
9135,8
9136,6
9137,3
9138,6
9139,5
9140,2
9141,5
9142,3
9143,1
9144,5
9145,3
9146,2
9147,7
9148,6
9149,2
9150,6
9151,5
9152,8
9153,8
9154,5
9155,1
9156,8
9157,8
9158,6
9159,1
9160,5
9161,5
9162,6
9163,4
9164,3
9165,4
9166,7
9167,8
9168,2
9169,5
9170,4
9171,8
9172,4
9173,8
9174,5
9175,2
9176,8
9177,8
9178,4
9179,7
9180,5
9181,2
9182,1
9183,1
9184,5
9185,4
9186,4
9187,5
9188,5
9189,4
9190,8
9191,6
9192,2
9193,3
9194,6
9195,3
9196,1
9197,6
9198,4
9199,4
9200,3
9201,4
9202,3
9203,4
9204,5
9205,8
9206,5
9207,2
9208,3
9209,8
9210,2
9211,2
9212,4
9213,1
9214,6
9215,7
9216,3
9217,5
9218,8
9219,4
9220,2
9221,4
9222,4
9223,8
9224,3
9225,2
9226,6
9227,6
9228,2
9229,2
9230,6
9231,2
9232,8
9233,2
9234,2
9235,1
9236,1
9237,1
9238,4
9239,1
9240,3
9241,1
9242,6
9243,2
9244,8
9245,7
9246,4
9247,1
9248,4
9249,7
9250,8
9251,8
9252,1
9253,5
9254,1
9255,6
9256,5
9257,4
9258,5
9259,7
9260,7
9261,7
9262,8
9263,4
9264,5
9265,5
9266,1
9267,5
9268,3
9269,2
9270,4
9271,7
9272,8
9273,8
9274,4
9275,1
9276,4
9277,5
9278,7
9279,7
9280,5
9281,6
9282,6
9283,4
9284,1
9285,5
9286,2
9287,6
9288,1
9289,1
9290,8
9291,8
9292,6
9293,6
9294,2
9295,4
9296,8
9297,4
9298,5
9299,4
9300,4
9301,6
9302,7
9303,7
9304,3
9305,4
9306,5
9307,7
9308,3
9309,3
9310,5
9311,4
9312,5
9313,7
9314,4
9315,3
9316,1
9317,7
9318,8
9319,4
9320,2
9321,6
9322,2
9323,7
9324,6
9325,6
9326,4
9327,7
9328,7
9329,8
9330,3
9331,4
9332,1
9333,2
9334,4
9335,6
9336,2
9337,2
9338,1
9339,2
9340,4
9341,2
9342,5
9343,3
9344,8
9345,4
9346,2
9347,8
9348,5
9349,1
9350,1
9351,5
9352,8
9353,3
9354,1
9355,2
9356,6
9357,6
9358,7
9359,1
9360,6
9361,2
9362,2
9363,2
9364,5
9365,8
9366,7
9367,3
9368,8
9369,1
9370,4
9371,8
9372,4
9373,5
9374,2
9375,3
9376,3
9377,5
9378,8
9379,7
9380,3
9381,2
9382,4
9383,2
9384,4
9385,4
9386,6
9387,5
9388,4
9389,4
9390,7
9391,2
9392,1
9393,6
9394,1
9395,3
9396,7
9397,8
9398,5
9399,1
9400,2
9401,4
9402,3
9403,8
9404,7
9405,6
9406,5
9407,4
9408,7
9409,3
9410,8
9411,8
9412,8
9413,3
9414,2
9415,2
9416,7
9417,1
9418,5
9419,8
9420,6
9421,4
9422,3
9423,5
9424,7
9425,6
9426,4
9427,6
9428,5
9429,7
9430,1
9431,3
9432,8
9433,5
9434,1
9435,1
9436,6
9437,3
9438,2
9439,4
9440,7
9441,3
9442,2
9443,8
9444,5
9445,3
9446,1
9447,8
9448,4
9449,5
9450,3
9451,8
9452,1
9453,6
9454,6
9455,8
9456,3
9457,5
9458,8
9459,1
9460,2
9461,3
9462,1
9463,4
9464,3
9465,3
9466,8
9467,8
9468,1
9469,8
9470,4
9471,7
9472,3
9473,3
9474,7
9475,5
9476,4
9477,6
9478,2
9479,3
9480,1
9481,4
9482,2
9483,6
9484,2
9485,3
9486,1
9487,7
9488,3
9489,5
9490,4
9491,3
9492,2
9493,6
9494,8
9495,1
9496,5
9497,4
9498,5
9499,6
9500,3
9501,2
9502,1
9503,5
9504,7
9505,2
9506,4
9507,3
9508,5
9509,7
9510,1
9511,2
9512,2
9513,7
9514,3
9515,5
9516,8
9517,6
9518,1
9519,1
9520,1
9521,1
9522,2
9523,4
9524,5
9525,1
9526,5
9527,6
9528,7
9529,7
9530,1
9531,8
9532,8
9533,4
9534,5
9535,7
9536,2
9537,6
9538,1
9539,1
9540,6
9541,7
9542,2
9543,5
9544,5
9545,8
9546,3
9547,7
9548,6
9549,5
9550,8
9551,7
9552,2
9553,2
9554,3
9555,4
9556,2
9557,5
9558,1
9559,7
9560,3
9561,3
9562,7
9563,8
9564,1
9565,3
9566,6
9567,2
9568,1
9569,8
9570,1
9571,7
9572,8
9573,4
9574,6
9575,2
9576,2
9577,5
9578,2
9579,3
9580,2
9581,7
9582,5
9583,7
9584,5
9585,7
9586,6
9587,8
9588,1
9589,3
9590,6
9591,2
9592,4
9593,1
9594,5
9595,4
9596,2
9597,8
9598,7
9599,8
9600,8
9601,2
9602,2
9603,1
9604,3
9605,7
9606,2
9607,8
9608,1
9609,7
9610,4
9611,3
9612,5
9613,8
9614,1
9615,2
9616,4
9617,7
9618,2
9619,6
9620,5
9621,5
9622,4
9623,3
9624,5
9625,7
9626,1
9627,4
9628,3
9629,2
9630,5
9631,3
9632,4
9633,2
9634,1
9635,2
9636,1
9637,4
9638,7
9639,4
9640,8
9641,6
9642,6
9643,4
9644,3
9645,1
9646,3
9647,3
9648,4
9649,7
9650,8
9651,3
9652,5
9653,7
9654,1
9655,2
9656,6
9657,4
9658,4
9659,6
9660,8
9661,4
9662,3
9663,7
9664,2
9665,4
9666,6
9667,8
9668,5
9669,2
9670,7
9671,6
9672,7
9673,6
9674,1
9675,3
9676,8
9677,8
9678,8
9679,2
9680,5
9681,8
9682,7
9683,8
9684,4
9685,2
9686,7
9687,8
9688,7
9689,5
9690,4
9691,6
9692,2
9693,4
9694,8
9695,8
9696,6
9697,1
9698,3
9699,2
9700,3
9701,4
9702,1
9703,7
9704,7
9705,4
9706,4
9707,5
9708,4
9709,3
9710,1
9711,1
9712,7
9713,5
9714,4
9715,7
9716,5
9717,8
9718,2
9719,6
9720,7
9721,7
9722,6
9723,2
9724,6
9725,8
9726,1
9727,5
9728,2
9729,1
9730,6
9731,2
9732,5
9733,5
9734,1
9735,8
9736,1
9737,2
9738,7
9739,1
9740,5
9741,5
9742,8
9743,6
9744,7
9745,1
9746,3
9747,8
9748,5
9749,7
9750,7
9751,5
9752,7
9753,3
9754,4
9755,5
9756,6
9757,8
9758,2
9759,5
9760,1
9761,5
9762,6
9763,3
9764,3
9765,3
9766,6
9767,1
9768,6
9769,7
9770,5
9771,8
9772,4
9773,3
9774,7
9775,1
9776,5
9777,7
9778,7
9779,7
9780,6
9781,1
9782,3
9783,4
9784,4
9785,6
9786,2
9787,7
9788,7
9789,6
9790,8
9791,6
9792,8
9793,5
9794,7
9795,5
9796,3
9797,7
9798,8
9799,7
9800,8
9801,8
9802,5
9803,6
9804,6
9805,4
9806,4
9807,7
9808,3
9809,6
9810,4
9811,3
9812,3
9813,8
9814,4
9815,3
9816,1
9817,2
9818,4
9819,2
9820,5
9821,1
9822,1
9823,6
9824,7
9825,7
9826,8
9827,6
9828,4
9829,2
9830,6
9831,5
9832,2
9833,3
9834,4
9835,1
9836,4
9837,1
9838,8
9839,2
9840,6
9841,6
9842,1
9843,4
9844,8
9845,2
9846,5
9847,3
9848,8
9849,2
9850,7
9851,4
9852,6
9853,6
9854,6
9855,5
9856,7
9857,1
9858,4
9859,6
9860,8
9861,2
9862,5
9863,7
9864,2
9865,5
9866,2
9867,8
9868,7
9869,8
9870,4
9871,8
9872,7
9873,6
9874,2
9875,8
9876,2
9877,8
9878,4
9879,6
9880,3
9881,7
9882,3
9883,7
9884,6
9885,4
9886,1
9887,1
9888,5
9889,7
9890,2
9891,1
9892,3
9893,1
9894,3
9895,5
9896,3
9897,5
9898,5
9899,5
9900,2
9901,5
9902,7
9903,8
9904,8
9905,2
9906,4
9907,1
9908,6
9909,4
9910,7
9911,6
9912,4
9913,8
9914,8
9915,4
9916,2
9917,7
9918,8
9919,1
9920,8
9921,2
9922,1
9923,7
9924,2
9925,6
9926,6
9927,6
9928,4
9929,6
9930,7
9931,1
9932,8
9933,4
9934,6
9935,1
9936,8
9937,4
9938,6
9939,2
9940,5
9941,2
9942,5
9943,8
9944,1
9945,4
9946,4
9947,3
9948,1
9949,8
9950,3
9951,1
9952,4
9953,3
9954,2
9955,8
9956,6
9957,8
9958,2
9959,7
9960,2
9961,3
9962,8
9963,6
9964,7
9965,2
9966,3
9967,5
9968,8
9969,1
9970,7
9971,2
9972,2
9973,7
9974,2
9975,2
9976,2
9977,6
9978,1
9979,8
9980,8
9981,1
9982,6
9983,3
9984,5
9985,3
9986,5
9987,3
9988,8
9989,3
9990,8
9991,2
9992,6
9993,1
9994,6
9995,3
9996,1
9997,4
9998,4
9999,1
10000,1
10001,4
10002,3
10003,1
10004,7
10005,2
10006,5
10007,8
10008,7
10009,2
10010,5
10011,8
10012,5
10013,5
10014,7
10015,5
10016,2
10017,2
10018,7
10019,1
10020,1
10021,6
10022,6
10023,5
10024,3
10025,7
10026,1
10027,1
10028,2
10029,7
10030,6
10031,4
10032,7
10033,1
10034,3
10035,1
10036,2
10037,4
10038,5
10039,6
10040,7
10041,4
10042,3
10043,3
10044,2
10045,4
10046,2
10047,2
10048,1
10049,7
10050,1
10051,2
10052,7
10053,2
10054,2
10055,4
10056,3
10057,6
10058,1
10059,1
10060,6
10061,7
10062,7
10063,7
10064,7
10065,5
10066,5
10067,1
10068,3
10069,4
10070,2
10071,5
10072,8
10073,4
10074,1
10075,7
10076,8
10077,3
10078,1
10079,8
10080,5
10081,3
10082,5
10083,4
10084,7
10085,8
10086,8
10087,6
10088,4
10089,6
10090,4
10091,8
10092,2
10093,6
10094,3
10095,6
10096,8
10097,4
10098,8
10099,4
10100,2
10101,7
10102,5
10103,6
10104,5
10105,3
10106,7
10107,7
10108,1
10109,5
10110,4
10111,8
10112,7
10113,5
10114,4
10115,4
10116,1
10117,6
10118,5
10119,8
10120,1
10121,5
10122,7
10123,7
10124,6
10125,3
10126,5
10127,1
10128,8
10129,3
10130,6
10131,7
10132,1
10133,6
10134,4
10135,4
10136,1
10137,3
10138,8
10139,1
10140,3
10141,1
10142,6
10143,5
10144,5
10145,1
10146,7
10147,6
10148,3
10149,4
10150,3
10151,4
10152,7
10153,5
10154,8
10155,3
10156,7
10157,6
10158,3
10159,5
10160,3
10161,6
10162,3
10163,6
10164,6
10165,5
10166,8
10167,4
10168,7
10169,6
10170,4
10171,6
10172,1
10173,4
10174,7
10175,7
10176,5
10177,5
10178,1
10179,4
10180,3
10181,5
10182,3
10183,4
10184,3
10185,8
10186,1
10187,4
10188,4
10189,7
10190,2
10191,1
10192,6
10193,5
10194,6
10195,4
10196,8
10197,1
10198,3
10199,2
10200,1
10201,4
10202,4
10203,2
10204,2
10205,5
10206,1
10207,2
10208,6
10209,5
10210,3
10211,8
10212,3
10213,1
10214,8
10215,5
10216,5
10217,5
10218,8
10219,4
10220,6
10221,2
10222,8
10223,3
10224,1
10225,8
10226,1
10227,3
10228,8
10229,6
10230,8
10231,4
10232,2
10233,6
10234,3
10235,5
10236,6
10237,5
10238,2
10239,3
10240,1
10241,2
10242,5
10243,2
10244,4
10245,6
10246,6
10247,3
10248,2
10249,3
10250,3
10251,1
10252,4
10253,3
10254,4
10255,4
10256,3
10257,8
10258,3
10259,7
10260,6
10261,6
10262,4
10263,4
10264,1
10265,4
10266,1
10267,1
10268,6
10269,4
10270,5
10271,1
10272,6
10273,3
10274,5
10275,7
10276,3
10277,1
10278,5
10279,6
10280,7
10281,4
10282,8
10283,3
10284,5
10285,3
10286,4
10287,1
10288,2
10289,1
10290,4
10291,7
10292,8
10293,1
10294,7
10295,2
10296,6
10297,4
10298,6
10299,6
10300,7
10301,4
10302,7
10303,3
10304,6
10305,7
10306,5
10307,6
10308,7
10309,1
10310,2
10311,4
10312,6
10313,2
10314,2
10315,6
10316,3
10317,2
10318,5
10319,3
10320,3
10321,3
10322,6
10323,7
10324,6
10325,4
10326,7
10327,5
10328,5
10329,8
10330,3
10331,2
10332,6
10333,5
10334,4
10335,7
10336,2
10337,8
10338,6
10339,8
10340,6
10341,2
10342,5
10343,3
10344,4
10345,6
10346,8
10347,7
10348,6
10349,8
10350,1
10351,4
10352,5
10353,2
10354,5
10355,5
10356,3
10357,8
10358,3
10359,1
10360,7
10361,5
10362,2
10363,5
10364,2
10365,1
10366,6
10367,4
10368,2
10369,7
10370,4
10371,1
10372,2
10373,1
10374,5
10375,1
10376,3
10377,6
10378,5
10379,2
10380,1
10381,3
10382,4
10383,6
10384,8
10385,3
10386,3
10387,6
10388,8
10389,2
10390,7
10391,3
10392,6
10393,8
10394,8
10395,4
10396,6
10397,2
10398,6
10399,2
10400,6
10401,6
10402,3
10403,8
10404,6
10405,8
10406,6
10407,4
10408,6
10409,2
10410,7
10411,4
10412,3
10413,3
10414,5
10415,5
10416,5
10417,3
10418,1
10419,1
10420,4
10421,3
10422,1
10423,6
10424,2
10425,7
10426,3
10427,8
10428,4
10429,5
10430,8
10431,6
10432,4
10433,5
10434,4
10435,7
10436,5
10437,2
10438,3
10439,4
10440,6
10441,3
10442,1
10443,7
10444,8
10445,5
10446,4
10447,5
10448,5
10449,8
10450,6
10451,3
10452,2
10453,8
10454,7
10455,6
10456,3
10457,4
10458,5
10459,4
10460,7
10461,4
10462,7
10463,8
10464,6
10465,4
10466,2
10467,7
10468,3
10469,5
10470,2
10471,3
10472,2
10473,8
10474,1
10475,5
10476,2
10477,6
10478,2
10479,2
10480,1
10481,5
10482,6
10483,8
10484,1
10485,7
10486,7
10487,1
10488,2
10489,4
10490,3
10491,3
10492,4
10493,8
10494,3
10495,8
10496,3
10497,3
10498,8
10499,4
10500,4
10501,1
10502,3
10503,4
10504,7
10505,7
10506,3
10507,5
10508,6
10509,7
10510,2
10511,2
10512,7
10513,1
10514,4
10515,2
10516,4
10517,7
10518,1
10519,2
10520,3
10521,8
10522,6
10523,1
10524,1
10525,6
10526,8
10527,3
10528,7
10529,1
10530,7
10531,6
10532,2
10533,2
10534,2
10535,3
10536,2
10537,8
10538,7
10539,3
10540,7
10541,2
10542,7
10543,6
10544,4
10545,4
10546,7
10547,4
10548,6
10549,5
10550,4
10551,8
10552,7
10553,1
10554,2
10555,5
10556,6
10557,5
10558,5
10559,1
10560,3
10561,5
10562,7
10563,5
10564,7
10565,1
10566,5
10567,2
10568,6
10569,5
10570,6
10571,1
10572,4
10573,8
10574,5
10575,8
10576,8
10577,1
10578,8
10579,6
10580,7
10581,6
10582,4
10583,5
10584,6
10585,6
10586,4
10587,3
10588,5
10589,6
10590,5
10591,4
10592,2
10593,2
10594,7
10595,2
10596,7
10597,7
10598,8
10599,1
10600,4
10601,2
10602,7
10603,3
10604,2
10605,2
10606,4
10607,2
10608,8
10609,8
10610,2
10611,4
10612,6
10613,2
10614,4
10615,4
10616,7
10617,7
10618,5
10619,1
10620,1
10621,2
10622,6
10623,3
10624,1
10625,7
10626,4
10627,8
10628,1
10629,8
10630,6
10631,4
10632,4
10633,1
10634,5
10635,8
10636,6
10637,7
10638,8
10639,1
10640,1
10641,6
10642,4
10643,1
10644,1
10645,4
10646,2
10647,7
10648,1
10649,1
10650,8
10651,4
10652,8
10653,7
10654,5
10655,5
10656,2
10657,8
10658,1
10659,1
10660,7
10661,3
10662,2
10663,7
10664,2
10665,8
10666,4
10667,6
10668,8
10669,3
10670,4
10671,3
10672,2
10673,8
10674,4
10675,8
10676,1
10677,2
10678,6
10679,8
10680,4
10681,1
10682,5
10683,5
10684,3
10685,3
10686,2
10687,5
10688,8
10689,3
10690,4
10691,5
10692,7
10693,2
10694,7
10695,2
10696,8
10697,3
10698,5
10699,1
10700,7
10701,8
10702,7
10703,2
10704,5
10705,3
10706,8
10707,2
10708,1
10709,8
10710,3
10711,7
10712,5
10713,7
10714,4
10715,2
10716,3
10717,8
10718,4
10719,7
10720,6
10721,1
10722,4
10723,4
10724,7
10725,5
10726,8
10727,3
10728,3
10729,1
10730,5
10731,3
10732,7
10733,3
10734,2
10735,3
10736,5
10737,1
10738,5
10739,8
10740,7
10741,4
10742,1
10743,8
10744,7
10745,6
10746,6
10747,3
10748,8
10749,3
10750,4
10751,3
10752,1
10753,3
10754,7
10755,7
10756,4
10757,2
10758,3
10759,6
10760,4
10761,1
10762,8
10763,5
10764,7
10765,7
10766,1
10767,8
10768,3
10769,5
10770,3
10771,3
10772,8
10773,1
10774,5
10775,4
10776,5
10777,1
10778,7
10779,8
10780,1
10781,2
10782,5
10783,8
10784,7
10785,2
10786,3
10787,3
10788,8
10789,5
10790,7
10791,8
10792,5
10793,1
10794,7
10795,5
10796,1
10797,8
10798,8
10799,5
10800,6
10801,4
10802,6
10803,6
10804,5
10805,6
10806,5
10807,7
10808,3
10809,3
10810,3
10811,5
10812,7
10813,6
10814,5
10815,7
10816,6
10817,7
10818,1
10819,8
10820,4
10821,5
10822,5
10823,1
10824,6
10825,3
10826,1
10827,6
10828,1
10829,5
10830,6
10831,6
10832,4
10833,6
10834,5
10835,5
10836,1
10837,2
10838,4
10839,7
10840,8
10841,2
10842,4
10843,7
10844,7
10845,4
10846,6
10847,2
10848,1
10849,8
10850,8
10851,5
10852,8
10853,5
10854,2
10855,8
10856,6
10857,3
10858,1
10859,7
10860,7
10861,3
10862,6
10863,4
10864,8
10865,2
10866,7
10867,1
10868,2
10869,7
10870,7
10871,5
10872,3
10873,2
10874,1
10875,5
10876,3
10877,1
10878,1
10879,4
10880,3
10881,4
10882,8
10883,7
10884,5
10885,5
10886,8
10887,1
10888,1
10889,3
10890,3
10891,1
10892,5
10893,2
10894,2
10895,8
10896,7
10897,4
10898,3
10899,8
10900,5
10901,4
10902,3
10903,1
10904,3
10905,2
10906,2
10907,6
10908,4
10909,4
10910,5
10911,5
10912,1
10913,7
10914,2
10915,6
10916,8
10917,6
10918,5
10919,1
10920,1
10921,8
10922,4
10923,4
10924,3
10925,5
10926,4
10927,2
10928,8
10929,3
10930,3
10931,1
10932,5
10933,5
10934,2
10935,4
10936,3
10937,2
10938,7
10939,8
10940,7
10941,8
10942,8
10943,3
10944,6
10945,2
10946,8
10947,6
10948,7
10949,2
10950,4
10951,1
10952,7
10953,1
10954,7
10955,6
10956,1
10957,6
10958,2
10959,6
10960,8
10961,5
10962,3
10963,6
10964,5
10965,6
10966,2
10967,5
10968,3
10969,5
10970,2
10971,4
10972,4
10973,6
10974,7
10975,7
10976,6
10977,7
10978,4
10979,7
10980,8
10981,2
10982,6
10983,7
10984,1
10985,8
10986,1
10987,6
10988,6
10989,4
10990,1
10991,6
10992,3
10993,8
10994,2
10995,5
10996,1
10997,3
10998,8
10999,5
11000,2
11001,5
11002,2
11003,2
11004,2
11005,5
11006,5
11007,6
11008,6
11009,6
11010,7
11011,2
11012,3
11013,4
11014,6
11015,7
11016,6
11017,6
11018,8
11019,1
11020,8
11021,5
11022,5
11023,5
11024,1
11025,8
11026,1
11027,5
11028,2
11029,2
11030,7
11031,8
11032,6
11033,3
11034,5
11035,6
11036,6
11037,3
11038,2
11039,6
11040,6
11041,3
11042,6
11043,8
11044,4
11045,4
11046,3
11047,7
11048,7
11049,1
11050,3
11051,1
11052,1
11053,1
11054,6
11055,2
11056,8
11057,5
11058,4
11059,8
11060,3
11061,1
11062,1
11063,8
11064,5
11065,1
11066,8
11067,1
11068,2
11069,7
11070,3
11071,3
11072,7
11073,1
11074,1
11075,4
11076,3
11077,7
11078,4
11079,8
11080,1
11081,8
11082,1
11083,8
11084,2
11085,3
11086,3
11087,4
11088,6
11089,8
11090,4
11091,6
11092,6
11093,1
11094,8
11095,7
11096,2
11097,6
11098,2
11099,5
11100,4
11101,3
11102,6
11103,1
11104,4
11105,8
11106,6
11107,1
11108,3
11109,1
11110,6
11111,4
11112,5
11113,1
11114,8
11115,3
11116,8
11117,6
11118,6
11119,1
11120,1
11121,3
11122,2
11123,3
11124,7
11125,2
11126,4
11127,3
11128,2
11129,7
11130,6
11131,1
11132,8
11133,6
11134,4
11135,7
11136,3
11137,6
11138,2
11139,8
11140,8
11141,4
11142,7
11143,5
11144,1
11145,6
11146,8
11147,2
11148,8
11149,6
11150,5
11151,2
11152,8
11153,5
11154,1
11155,2
11156,5
11157,3
11158,1
11159,8
11160,6
11161,8
11162,7
11163,4
11164,8
11165,7
11166,4
11167,6
11168,3
11169,4
11170,6
11171,6
11172,6
11173,5
11174,8
11175,4
11176,3
11177,3
11178,2
11179,1
11180,4
11181,6
11182,3
11183,3
11184,7
11185,4
11186,5
11187,2
11188,8
11189,4
11190,1
11191,8
11192,3
11193,5
11194,5
11195,5
11196,6
11197,2
11198,7
11199,4
11200,2
11201,5
11202,7
11203,1
11204,3
11205,6
11206,3
11207,2
11208,3
11209,4
11210,7
11211,7
11212,2
11213,5
11214,3
11215,4
11216,7
11217,2
11218,3
11219,6
11220,6
11221,4
11222,3
11223,3
11224,2
11225,8
11226,7
11227,8
11228,8
11229,7
11230,1
11231,3
11232,1
11233,5
11234,4
11235,5
11236,4
11237,4
11238,1
11239,2
11240,8
11241,1
11242,3
11243,7
11244,7
11245,2
11246,4
11247,4
11248,1
11249,7
11250,4
11251,6
11252,7
11253,7
11254,3
11255,3
11256,2
11257,8
11258,5
11259,8
11260,8
11261,4
11262,8
11263,6
11264,2
11265,7
11266,5
11267,6
11268,4
11269,8
11270,4
11271,6
11272,7
11273,6
11274,3
11275,1
11276,2
11277,2
11278,7
11279,5
11280,8
11281,6
11282,5
11283,6
11284,8
11285,3
11286,5
11287,7
11288,2
11289,1
11290,8
11291,8
11292,4
11293,8
11294,7
11295,2
11296,4
11297,4
11298,1
11299,8
11300,8
11301,2
11302,8
11303,8
11304,4
11305,6
11306,1
11307,7
11308,2
11309,3
11310,4
11311,7
11312,2
11313,6
11314,5
11315,5
11316,5
11317,6
11318,4
11319,5
11320,3
11321,4
11322,6
11323,6
11324,7
11325,8
11326,5
11327,8
11328,8
11329,5
11330,3
11331,3
11332,3
11333,8
11334,5
11335,1
11336,5
11337,5
11338,4
11339,1
11340,1
11341,2
11342,3
11343,2
11344,6
11345,7
11346,3
11347,4
11348,3
11349,4
11350,3
11351,1
11352,3
11353,8
11354,1
11355,2
11356,5
11357,4
11358,2
11359,4
11360,6
11361,5
11362,4
11363,3
11364,8
11365,5
11366,7
11367,8
11368,5
11369,5
11370,3
11371,6
11372,8
11373,2
11374,6
11375,6
11376,8
11377,3
11378,5
11379,2
11380,8
11381,7
11382,1
11383,1
11384,6
11385,6
11386,3
11387,7
11388,1
11389,6
11390,5
11391,2
11392,4
11393,1
11394,8
